"autoservicio","comuna","direccion","empresa","precio","region","tipoGasolina","ultimaModificacion"
"false","","Pedro Leon Gallo 583,Monte Patria","Sin Bandera","900.0","Coquimbo","Kerosene","Sun Aug 16 13:02:45 PET 2020"
"true","","Avda. Balmaceda 2884,La Serena","SHELL","650.0","Coquimbo","Petroleo Diesel","Fri Jun 25 12:30:51 PET 2021"
"false","","Avenida Balmaceda 5505,La Serena","SHELL","652.0","Coquimbo","Petroleo Diesel","Thu Jun 24 15:43:33 PET 2021"
"true","","regimiento arica 655,Coquimbo","SHELL","652.0","Coquimbo","Petroleo Diesel","Thu Jun 24 15:31:28 PET 2021"
"true","","Melgarejo 1200,Coquimbo","SHELL","652.0","Coquimbo","Petroleo Diesel","Thu Jun 24 16:02:27 PET 2021"
"false","","ruta D43 1011,Coquimbo","SHELL","652.0","Coquimbo","Petroleo Diesel","Thu Jun 24 15:56:56 PET 2021"
"true","","Avda Jose Manuel Balmaceda 4895,La Serena","COPEC","653.0","Coquimbo","Petroleo Diesel","Thu Jun 24 10:00:30 PET 2021"
"true","","Balmaceda 3464,La Serena","PETROBRAS","653.0","Coquimbo","Petroleo Diesel","Fri Jun 25 11:35:04 PET 2021"
"true","","Balmaceda esquina 4 Esquinas 3507,La Serena","SHELL","653.0","Coquimbo","Petroleo Diesel","Fri Jun 25 09:05:18 PET 2021"
"true","","Balmaceda 1839,La Serena","COPEC","654.0","Coquimbo","Petroleo Diesel","Thu Jun 24 10:12:29 PET 2021"
"true","","Balmaceda esq Brasil 306,La Serena","SHELL","654.0","Coquimbo","Petroleo Diesel","Thu Jun 24 15:47:32 PET 2021"
"false","","Avda. Huanhuali s/n° esq Panamericana Norte 0,La Serena","SHELL","654.0","Coquimbo","Petroleo Diesel","Thu Jun 24 10:00:27 PET 2021"
"true","","Balmaceda 1665,La Serena","PETROBRAS","655.0","Coquimbo","Petroleo Diesel","Thu Jun 24 12:46:28 PET 2021"
"false","","Avda Jose Manuel Balmaceda 4895,La Serena","COPEC","656.0","Coquimbo","Petroleo Diesel","Thu Jun 24 10:03:48 PET 2021"
"false","","RUTA 41 N 037 KM 79 0,Vicuña","PETROBRAS","656.0","Coquimbo","Petroleo Diesel","Thu Jun 24 12:48:22 PET 2021"
"false","","AV. COLO COLO esq.PANORAMICA 4486,La Serena","COPEC","658.0","Coquimbo","Petroleo Diesel","Thu Jun 17 09:14:57 PET 2021"
"false","","TALCA ESQUINA ALESSANDRI 00,Coquimbo","COPEC","658.0","Coquimbo","Petroleo Diesel","Thu Jun 24 16:57:22 PET 2021"
"false","","AV. ALESSANDRI 1209,Coquimbo","COPEC","658.0","Coquimbo","Petroleo Diesel","Fri Jun 25 00:05:30 PET 2021"
"false","","EL SALITRE 20,Andacollo","COPEC","658.0","Coquimbo","Petroleo Diesel","Thu Jun 24 09:54:32 PET 2021"
"false","","LOS COPIHUES 650,Coquimbo","COPEC","659.0","Coquimbo","Petroleo Diesel","Thu Jun 17 08:53:09 PET 2021"
"false","","Totoral Lote 3A Tongoy 0,Coquimbo","COPEC","659.0","Coquimbo","Petroleo Diesel","Thu Jun 24 10:22:15 PET 2021"
"false","","Panamericana Norte km. 225 225,Los Vilos","PETROBRAS","659.0","Coquimbo","Petroleo Diesel","Thu Jun 24 14:24:41 PET 2021"
"false","","G. GONZALEZ VIDELA 1965,La Serena","COPEC","660.0","Coquimbo","Petroleo Diesel","Thu Jun 24 07:32:11 PET 2021"
"false","","LAS DELICIAS CON SARGENTO ALDEA 22,Vicuña","COPEC","660.0","Coquimbo","Petroleo Diesel","Thu Jun 24 09:35:49 PET 2021"
"false","","Avda Faustino Sarmiento/esq O\\\\\\\'higgins 0,Vicuña","SHELL","660.0","Coquimbo","Petroleo Diesel","Thu Jun 24 11:20:17 PET 2021"
"false","","Ruta D-71 km 17.5 Canela Baja 000,Canela","Sin Bandera","660.0","Coquimbo","Petroleo Diesel","Thu Jun 17 11:58:19 PET 2021"
"false","","CARRETERA PANAMERICANA NORTE KM 225 00,Los Vilos","COPEC","660.0","Coquimbo","Petroleo Diesel","Thu Jun 24 14:02:38 PET 2021"
"false","","AVDA. SUECIA 701,Coquimbo","PETROBRAS","661.0","Coquimbo","Petroleo Diesel","Thu Jun 24 10:08:25 PET 2021"
"false","","Panamericana Norte/cruce Peï¿½uelas 0,Coquimbo","SHELL","661.0","Coquimbo","Petroleo Diesel","Thu Jun 24 17:37:45 PET 2021"
"false","","COLO COLO s/n La Antena 00,La Serena","COPEC","662.0","Coquimbo","Petroleo Diesel","Thu Jun 24 11:00:01 PET 2021"
"false","","Ruta 41 7801,La Serena","SHELL","662.0","Coquimbo","Petroleo Diesel","Thu Jun 24 16:10:03 PET 2021"
"false","","BAQUEDANO, MERINO JARPA 00,Coquimbo","COPEC","662.0","Coquimbo","Petroleo Diesel","Thu Jun 24 12:54:55 PET 2021"
"false","","AVDA LA CANTERA 1935,Coquimbo","COPEC","662.0","Coquimbo","Petroleo Diesel","Thu Jun 24 12:08:56 PET 2021"
"false","","La Cantera 1955,Coquimbo","SHELL","662.0","Coquimbo","Petroleo Diesel","Thu Jun 24 15:38:35 PET 2021"
"false","","NICARAGUA 1480,La Serena","COPEC","663.0","Coquimbo","Petroleo Diesel","Thu Jun 24 14:57:46 PET 2021"
"false","","Av. El Islon 2561,La Serena","COPEC","663.0","Coquimbo","Petroleo Diesel","Thu Jun 24 08:50:35 PET 2021"
"false","","4 esquinas 1550,La Serena","COPEC","663.0","Coquimbo","Petroleo Diesel","Thu Jun 24 06:58:19 PET 2021"
"false","","Av Colo Colo 5300,La Serena","COPEC","663.0","Coquimbo","Petroleo Diesel","Fri Jun 25 08:48:40 PET 2021"
"false","","Nicaragua 1990,La Serena","APM","663.0","Coquimbo","Petroleo Diesel","Thu Jun 24 14:23:47 PET 2021"
"false","","Avda. Islon/Nicaragua 564689,La Serena","SHELL","663.0","Coquimbo","Petroleo Diesel","Thu Jun 24 15:41:27 PET 2021"
"false","","CARRETERA PANAMERICANA NORTE KM 455 00,Coquimbo","COPEC","663.0","Coquimbo","Petroleo Diesel","Thu Jun 24 00:16:09 PET 2021"
"false","","Panamericana Norte Km. 460, La Herradura 0,Coquimbo","SHELL","663.0","Coquimbo","Petroleo Diesel","Thu Jun 24 15:40:57 PET 2021"
"false","","PANAMERICANA NORTE KM 265 000,Canela","SHELL","663.0","Coquimbo","Petroleo Diesel","Thu Jun 24 10:04:28 PET 2021"
"false","","PANAMERICANA NORTE KM 195 00,Los Vilos","COPEC","663.0","Coquimbo","Petroleo Diesel","Thu Jun 24 07:55:06 PET 2021"
"false","","PANAMERICANA NORTE KM 227 00,Los Vilos","COPEC","663.0","Coquimbo","Petroleo Diesel","Thu Jun 24 08:52:26 PET 2021"
"false","","CARRETERA PANAMERICANA NORTE KM EJE PONIENTE 204,Los Vilos","COPEC","663.0","Coquimbo","Petroleo Diesel","Thu Jun 24 07:32:16 PET 2021"
"false","","CARRETERA PANAMERICANA NORTE KM EJE ORIENTE 204,Los Vilos","COPEC","663.0","Coquimbo","Petroleo Diesel","Thu Jun 24 00:05:23 PET 2021"
"false","","Avda. Cuatro Esquinas 1617,La Serena","PETROBRAS","664.0","Coquimbo","Petroleo Diesel","Thu Jun 24 09:42:32 PET 2021"
"false","","Avenida Guillermo Ulriksen 1630,La Serena","PETROBRAS","664.0","Coquimbo","Petroleo Diesel","Thu Jun 24 09:17:07 PET 2021"
"false","","AVDA. CUATRO ESQUINAS 1617,La Serena","SHELL","664.0","Coquimbo","Petroleo Diesel","Thu Jun 24 10:04:50 PET 2021"
"false","","25 de mayo esq panamericana norte 1,Coquimbo","VIVA COMBUSTIBLES","664.0","Coquimbo","Petroleo Diesel","Fri Jun 25 09:52:49 PET 2021"
"false","","Darío Salas 301,Coquimbo","PETROBRAS","664.0","Coquimbo","Petroleo Diesel","Thu Jun 24 09:31:46 PET 2021"
"false","","Panamericana 5 Norte/cruce La Cantera 2100,Coquimbo","PETROBRAS","664.0","Coquimbo","Petroleo Diesel","Thu Jun 24 09:30:48 PET 2021"
"false","","Chorrillos 1250,Coquimbo","SHELL","664.0","Coquimbo","Petroleo Diesel","Thu Jun 24 09:51:04 PET 2021"
"false","","SOCOS ESQ. VICTORIA 420,Ovalle","COPEC","664.0","Coquimbo","Petroleo Diesel","Thu Jun 24 00:02:33 PET 2021"
"false","","Ariztia esq La Feria 0,Ovalle","SHELL","664.0","Coquimbo","Petroleo Diesel","Thu Jun 24 16:29:14 PET 2021"
"false","","PANAMERICANA NORTE, ESQ. FCO. AGUIRRE Km 476,La Serena","COPEC","665.0","Coquimbo","Petroleo Diesel","Thu Jun 24 10:15:13 PET 2021"
"false","","Parcela 20 Vega Sur, caletera ruta 5 norte km 46 0,La Serena","COPEC","665.0","Coquimbo","Petroleo Diesel","Wed Jun 23 23:43:36 PET 2021"
"false","","BENAVENTE 836,Ovalle","COPEC","665.0","Coquimbo","Petroleo Diesel","Fri Jun 25 17:17:24 PET 2021"
"false","","PANAMERICANA NORTE KM 370 00,Ovalle","COPEC","665.0","Coquimbo","Petroleo Diesel","Thu Jun 24 00:08:46 PET 2021"
"false","","CAMINO TUQUI S/N 00,Ovalle","COPEC","665.0","Coquimbo","Petroleo Diesel","Thu Jun 24 09:28:27 PET 2021"
"false","","ARIZTIA ORIENTE 1031,Ovalle","COPEC","665.0","Coquimbo","Petroleo Diesel","Thu Jun 24 10:30:42 PET 2021"
"false","","Vicuña Mackenna esq Libertad 955,Ovalle","PETROBRAS","665.0","Coquimbo","Petroleo Diesel","Thu Jun 24 15:16:14 PET 2021"
"false","","Avda. Vicuï¿½a Mackenna 975,Ovalle","SHELL","665.0","Coquimbo","Petroleo Diesel","Thu Jun 24 15:09:32 PET 2021"
"false","","Independencia esq Uruguay 0208,Illapel","PETROBRAS","666.0","Coquimbo","Petroleo Diesel","Thu Jun 17 09:51:30 PET 2021"
"false","","Carretera D-81, Lote E 0,Salamanca","COPEC","666.0","Coquimbo","Petroleo Diesel","Thu Jun 24 10:09:58 PET 2021"
"false","","O'HIGGINS 490,Salamanca","COPEC","666.0","Coquimbo","Petroleo Diesel","Thu Jun 24 10:09:31 PET 2021"
"false","","Jose Joaquin Perez 400,Salamanca","SHELL","666.0","Coquimbo","Petroleo Diesel","Thu Jun 24 10:01:52 PET 2021"
"false","","ARIZTIA, ESQ. ANTONIO TIRADO 00,Ovalle","COPEC","666.0","Coquimbo","Petroleo Diesel","Thu Jun 24 13:46:42 PET 2021"
"false","","PROLONGACION BENAVENTE 1735,Ovalle","SHELL","666.0","Coquimbo","Petroleo Diesel","Thu Jun 24 16:03:43 PET 2021"
"false","","Ariztia esq Tangue 0,Ovalle","SHELL","666.0","Coquimbo","Petroleo Diesel","Thu Jun 24 16:03:26 PET 2021"
"false","","salvador allende 01150,Illapel","COPEC","667.0","Coquimbo","Petroleo Diesel","Thu Jun 24 08:16:47 PET 2021"
"false","","Avda. Presidente Salvador Allende 444,Illapel","SHELL","667.0","Coquimbo","Petroleo Diesel","Thu Jun 24 10:06:06 PET 2021"
"false","","PANAMERICANA NORTE KM 480, SECTOR V 00,La Serena","COPEC","668.0","Coquimbo","Petroleo Diesel","Thu Jun 24 08:58:52 PET 2021"
"false","","Ruta 5 Norte S/N 0,La Serena","PETROBRAS","668.0","Coquimbo","Petroleo Diesel","Fri Jun 25 19:01:52 PET 2021"
"false","","JUAN IGNACIO FLORES 576,Combarbalá","COPEC","671.0","Coquimbo","Petroleo Diesel","Thu Jun 24 16:11:09 PET 2021"
"false","","Camino Troncal 0,Monte Patria","PETROBRAS","674.0","Coquimbo","Petroleo Diesel","Thu Jun 24 15:16:52 PET 2021"
"false","","CAUPOLICAN 482,Punitaqui","SHELL","674.0","Coquimbo","Petroleo Diesel","Fri Jun 25 13:07:47 PET 2021"
"false","","Avda. Alessandri 147,Coquimbo","SHELL","676.0","Coquimbo","Petroleo Diesel","Thu Jun 24 18:57:54 PET 2021"
"false","","Pedro Leon Gallo 583,Monte Patria","Sin Bandera","790.0","Coquimbo","Petroleo Diesel","Sun May 09 12:14:07 PET 2021"
"false","","CHACABUCO, GENERAL CRUZ 0,Valparaíso","COPEC","873.0","Valparaíso","Gasolina 93","Thu Jun 24 13:52:43 PET 2021"
"false","","Los Carrera 1204,Calera","Sin Bandera","876.0","Valparaíso","Gasolina 93","Thu Jun 24 22:04:43 PET 2021"
"false","","Errázuriz 1980,Valparaíso","Petroval","878.0","Valparaíso","Gasolina 93","Thu Jun 24 07:05:50 PET 2021"
"false","","AV. BRASIL, ESQ. AV. ERRï¿½ZURIZ 0,Valparaíso","COPEC","879.0","Valparaíso","Gasolina 93","Thu Jun 24 14:19:04 PET 2021"
"false","","AV. COLÓN 2330,Valparaíso","COPEC","879.0","Valparaíso","Gasolina 93","Thu Jun 24 11:08:40 PET 2021"
"false","","AVDA. BRASIL 1804,Valparaíso","COPEC","879.0","Valparaíso","Gasolina 93","Thu Jun 24 09:54:12 PET 2021"
"true","","Errï¿½zuriz / Bellavista 1306,Valparaíso","PETROBRAS","879.0","Valparaíso","Gasolina 93","Thu Jun 24 11:14:28 PET 2021"
"false","","Chacabuco esq. Rodríguez 0,Valparaíso","PETROBRAS","879.0","Valparaíso","Gasolina 93","Thu Jun 24 15:34:14 PET 2021"
"false","","Avda España 0,Valparaíso","SHELL","879.0","Valparaíso","Gasolina 93","Thu Jun 24 10:21:34 PET 2021"
"true","","Av. Federico Santa María 1836,Valparaíso","Del Sol Combustibles","879.0","Valparaíso","Gasolina 93","Thu Jun 24 14:06:27 PET 2021"
"false","","Los Carrera 1297,Calera","SESA","879.0","Valparaíso","Gasolina 93","Thu Jun 24 15:08:19 PET 2021"
"false","","AV. PLAYA ANCHA 697,Valparaíso","COPEC","880.0","Valparaíso","Gasolina 93","Thu Jun 24 10:22:36 PET 2021"
"false","","AV. FEDERICO STA. MARIA 2044,Valparaíso","COPEC","880.0","Valparaíso","Gasolina 93","Thu Jun 24 16:46:33 PET 2021"
"false","","Levarte 1050,Valparaíso","PETROBRAS","880.0","Valparaíso","Gasolina 93","Thu Jun 24 13:26:48 PET 2021"
"false","","Av. Playa Ancha 780,Valparaíso","PETROBRAS","880.0","Valparaíso","Gasolina 93","Thu Jun 24 08:15:07 PET 2021"
"false","","Levarte/Playa Ancha 853,Valparaíso","SHELL","880.0","Valparaíso","Gasolina 93","Thu Jun 24 10:14:19 PET 2021"
"false","","Chacabuco 2537,Valparaíso","ONE","880.0","Valparaíso","Gasolina 93","Thu Jun 24 09:04:15 PET 2021"
"false",""," CARRERA 1513,Calera","COPEC","880.0","Valparaíso","Gasolina 93","Thu Jun 24 13:16:08 PET 2021"
"false","","Avda. Errazuriz 798,Valparaíso","SHELL","882.0","Valparaíso","Gasolina 93","Thu Jun 24 09:56:34 PET 2021"
"false","","Caupolicán esq. Diego Lillo (antes M. Rodriguez) 803,Calera","PETROBRAS","882.0","Valparaíso","Gasolina 93","Thu Jun 24 15:48:59 PET 2021"
"false","","José Joaquín Pérez 401,Calera","COPEC","883.0","Valparaíso","Gasolina 93","Thu Jun 24 09:00:42 PET 2021"
"false","","Av. Adrián 035,Calera","SHELL","883.0","Valparaíso","Gasolina 93","Thu Jun 24 21:25:00 PET 2021"
"false","","Manuel Rodriguez 7565,Hijuelas","Sin Bandera","883.0","Valparaíso","Gasolina 93","Thu Jun 10 14:49:57 PET 2021"
"false","","Avda. Matta 4307,Valparaíso","Sin Bandera","884.0","Valparaíso","Gasolina 93","Thu Jun 24 16:07:48 PET 2021"
"false","","Av. Matta 2114,Valparaíso","COPEC","886.0","Valparaíso","Gasolina 93","Thu Jun 24 10:36:31 PET 2021"
"false","","Avda. Matta, CERRO PLACERES 2342,Valparaíso","SHELL","886.0","Valparaíso","Gasolina 93","Thu Jun 24 10:57:24 PET 2021"
"false","","AVDA. CON CON RE?ACA 140,Concón","VIVA COMBUSTIBLES","886.0","Valparaíso","Gasolina 93","Sat Jun 19 16:33:03 PET 2021"
"false","","Avda. Concón 770,Concón","CUSTOM SERVICE","890.0","Valparaíso","Gasolina 93","Fri Jun 25 13:41:47 PET 2021"
"false","","Avenida Freire 677,Quilpué","Sin Bandera","890.0","Valparaíso","Gasolina 93","Mon Jun 14 13:48:23 PET 2021"
"false","","AV. BORGOÑO 25175,Concón","COPEC","891.0","Valparaíso","Gasolina 93","Fri Jun 25 16:29:28 PET 2021"
"false","","Irarrazaval 435,Papudo","COPEC","893.0","Valparaíso","Gasolina 93","Thu Jun 24 16:17:46 PET 2021"
"false","","AVDA. EL PEUMO 15 B 0,Papudo","VIVA COMBUSTIBLES","893.0","Valparaíso","Gasolina 93","Sat Jun 26 17:57:09 PET 2021"
"false","","Av. Borgoño 25640,Concón","SHELL","895.0","Valparaíso","Gasolina 93","Thu Jun 24 12:39:15 PET 2021"
"false","","Concón-Reñaca 655,Concón","SHELL","896.0","Valparaíso","Gasolina 93","Fri Jun 25 12:07:05 PET 2021"
"false","","Camino Real 1990,Viña del Mar","SHELL","897.0","Valparaíso","Gasolina 93","Thu Jun 24 10:00:19 PET 2021"
"false","","MARGA MARGA 1844,Quilpué","PETROBRAS","902.0","Valparaíso","Gasolina 93","Thu Jun 24 09:55:56 PET 2021"
"false","","FREIRE esq GOMEZ CARREÑO 0,Quilpué","COPEC","902.0","Valparaíso","Gasolina 93","Thu Jun 24 15:59:00 PET 2021"
"false","","LOS CARRERA 1091,Quilpué","COPEC","902.0","Valparaíso","Gasolina 93","Thu Jun 24 08:03:57 PET 2021"
"false","","Marga Marga 1628,Quilpué","COPEC","902.0","Valparaíso","Gasolina 93","Thu Jun 24 09:05:18 PET 2021"
"false","","Los carreras 01189,Quilpué","CUSTOM SERVICE","902.0","Valparaíso","Gasolina 93","Thu Jun 24 12:40:34 PET 2021"
"false","","Los Carreras 401,Quilpué","CUSTOM SERVICE","902.0","Valparaíso","Gasolina 93","Thu Jun 24 12:41:53 PET 2021"
"false","","MARGA MARGA ESQ. LOS NARDOS 1847,Quilpué","CUSTOM SERVICE","902.0","Valparaíso","Gasolina 93","Thu Jun 24 12:45:12 PET 2021"
"false","","CONDELL SUR 0386,Quilpué","CUSTOM SERVICE","902.0","Valparaíso","Gasolina 93","Thu Jun 24 12:41:13 PET 2021"
"false","","JOSE URIBE 339,Quilpué","CUSTOM SERVICE","902.0","Valparaíso","Gasolina 93","Thu Jun 24 11:22:45 PET 2021"
"false","","Los Carrera 469,Quilpué","PETROBRAS","902.0","Valparaíso","Gasolina 93","Thu Jun 24 09:55:39 PET 2021"
"false","","Freire esq. Lo Gamboa 0,Quilpué","PETROBRAS","902.0","Valparaíso","Gasolina 93","Thu Jun 24 09:47:59 PET 2021"
"false","","Avda. Los Carrera 620,Quilpué","SHELL","902.0","Valparaíso","Gasolina 93","Thu Jun 24 10:02:19 PET 2021"
"false","","Avda. Freire/El Belloto 880,Quilpué","SHELL","902.0","Valparaíso","Gasolina 93","Thu Jun 24 15:24:54 PET 2021"
"false","","MARGA MARGA 1672,Quilpué","SHELL","902.0","Valparaíso","Gasolina 93","Thu Jun 24 10:05:11 PET 2021"
"false","","Los Carrera 01050,Quilpué","COPEC","902.0","Valparaíso","Gasolina 93","Thu Jun 24 08:08:11 PET 2021"
"false","","AV. VALPARAISO 1999,Villa Alemana","COPEC","902.0","Valparaíso","Gasolina 93","Thu Jun 24 12:42:05 PET 2021"
"false","","AV. VALPARAISO 1215,Villa Alemana","COPEC","902.0","Valparaíso","Gasolina 93","Thu Jun 24 15:12:12 PET 2021"
"false","","Marga Marga 1612,Villa Alemana","COPEC","902.0","Valparaíso","Gasolina 93","Thu Jun 24 14:33:38 PET 2021"
"false","","Av. Valparaíso 1621,Villa Alemana","CUSTOM SERVICE","902.0","Valparaíso","Gasolina 93","Thu Jun 24 12:43:10 PET 2021"
"false","","Maturana 772,Villa Alemana","CUSTOM SERVICE","902.0","Valparaíso","Gasolina 93","Thu Jun 24 12:44:39 PET 2021"
"false","","Av. Valparaiso 1164,Villa Alemana","CUSTOM SERVICE","902.0","Valparaíso","Gasolina 93","Thu Jun 24 12:44:01 PET 2021"
"false","","Avda. Manuel Montt/Sta. Rosa- Peñablanca 481,Villa Alemana","SHELL","902.0","Valparaíso","Gasolina 93","Thu Jun 24 14:55:59 PET 2021"
"false","","Avda. Valparaï¿½so 299,Villa Alemana","SHELL","902.0","Valparaíso","Gasolina 93","Thu Jun 24 14:58:07 PET 2021"
"false","","SANTOS OSSA 960,Valparaíso","COPEC","903.0","Valparaíso","Gasolina 93","Thu Jun 24 09:37:58 PET 2021"
"false","","Av. Argentina 710,Valparaíso","PETROBRAS","903.0","Valparaíso","Gasolina 93","Thu Jun 24 08:16:24 PET 2021"
"false","","NORMANDIE 2500,Quintero","COPEC","908.0","Valparaíso","Gasolina 93","Thu Jun 24 14:37:31 PET 2021"
"false","","Normandie 2077,Quintero","SHELL","908.0","Valparaíso","Gasolina 93","Thu Jun 24 15:25:19 PET 2021"
"false","","ESMERALDA ESQUINA SANTA TERESA 00,Los Andes","COPEC","908.0","Valparaíso","Gasolina 93","Thu Jun 17 12:51:27 PET 2021"
"false","","AV. MANUEL RODRIGUEZ 190,Llaillay","FARCOM","908.0","Valparaíso","Gasolina 93","Thu Jun 24 20:19:44 PET 2021"
"false","","AV. ALESSANDRI, ESQ. ÍNDICO 3401,Viña del Mar","COPEC","909.0","Valparaíso","Gasolina 93","Thu Jun 24 17:23:04 PET 2021"
"false","","AV. JUAN BAUTISTA ALBERDI, BULNES 0,Quillota","COPEC","909.0","Valparaíso","Gasolina 93","Thu Jun 24 13:18:17 PET 2021"
"false","","Eduardo Frei 4380,Viña del Mar","SHELL","910.0","Valparaíso","Gasolina 93","Fri Jun 04 11:59:56 PET 2021"
"false","","Eduardo Frei, Miraflores Alto 4351,Viña del Mar","SHELL","910.0","Valparaíso","Gasolina 93","Fri Jun 04 12:00:52 PET 2021"
"false","","Panamericana Norte Km 86 0,Llaillay","SHELL","910.0","Valparaíso","Gasolina 93","Thu Jun 24 17:09:58 PET 2021"
"false","","RUTA 60 CH KM. 35. 9,Limache","COPEC","910.0","Valparaíso","Gasolina 93","Thu Jun 24 08:18:27 PET 2021"
"false","","Ruta 60, Km. 29,3 0,Limache","Sin Bandera","910.0","Valparaíso","Gasolina 93","Thu Jun 24 21:06:32 PET 2021"
"true","","AV. LIBERTAD 501,Viña del Mar","COPEC","911.0","Valparaíso","Gasolina 93","Thu Jun 24 15:59:40 PET 2021"
"false","","AGUA SANTA 820,Viña del Mar","COPEC","911.0","Valparaíso","Gasolina 93","Thu Jun 24 17:22:16 PET 2021"
"false","","Agua Santa 201,Viña del Mar","SHELL","911.0","Valparaíso","Gasolina 93","Thu Jun 24 10:00:45 PET 2021"
"false","","Camino Internacional 5001,Viña del Mar","COPEC","912.0","Valparaíso","Gasolina 93","Thu Jun 24 14:37:42 PET 2021"
"false","","Camino Internacional Oriente 4690,Viña del Mar","COPEC","912.0","Valparaíso","Gasolina 93","Thu Jun 24 08:21:12 PET 2021"
"false","","Salvador Vergara 504,Viña del Mar","SHELL","912.0","Valparaíso","Gasolina 93","Thu Jun 24 14:22:04 PET 2021"
"true","","Camino Internacional 1350,Viña del Mar","SHELL","912.0","Valparaíso","Gasolina 93","Thu Jun 24 10:03:07 PET 2021"
"false","","Camino Internacional N? 2440,Viña del Mar","SHELL","912.0","Valparaíso","Gasolina 93","Thu Jun 24 10:04:46 PET 2021"
"false","","21 DE MAYO 5490,La Cruz","COPEC","912.0","Valparaíso","Gasolina 93","Thu Jun 24 07:09:34 PET 2021"
"false","","Av. Gómez Carreño 3601,Viña del Mar","SHELL","913.0","Valparaíso","Gasolina 93","Thu Jun 24 14:58:37 PET 2021"
"false","","LAURO BARROS 60,San Antonio","COPEC","913.0","Valparaíso","Gasolina 93","Thu Jun 17 13:58:10 PET 2021"
"true","","Av. Barros Luco 950,San Antonio","COPEC","913.0","Valparaíso","Gasolina 93","Thu Jun 24 10:43:53 PET 2021"
"false","","Pio X /Inmaculada 0,San Antonio","Rafael Letelier Yañez y Cia Ltda","913.0","Valparaíso","Gasolina 93","Thu Jun 17 16:25:08 PET 2021"
"false","","C.M. Balmaceda esq. Lauro Barros 0,San Antonio","Rafael Letelier Yañez y Cia Ltda","913.0","Valparaíso","Gasolina 93","Thu Jun 17 16:25:41 PET 2021"
"false","","Calle JosÃ© MarÃ­a Escriva de Balaguer 861,Concón","SHELL","914.0","Valparaíso","Gasolina 93","Thu Jun 24 10:05:03 PET 2021"
"false","","AV. VALPARAï¿½SO 1160,Viña del Mar","COPEC","914.0","Valparaíso","Gasolina 93","Thu Jun 24 10:50:26 PET 2021"
"false","","Av. Edmundo Eluchans 3100,Viña del Mar","COPEC","914.0","Valparaíso","Gasolina 93","Thu Jun 24 09:15:57 PET 2021"
"false","","LIMACHE, LUSITANIA 2321,Viña del Mar","COPEC","914.0","Valparaíso","Gasolina 93","Wed Jun 23 15:56:48 PET 2021"
"true","","Edmundo Eluchans 1850,Viña del Mar","SHELL","914.0","Valparaíso","Gasolina 93","Thu Jun 24 09:51:27 PET 2021"
"false","","AV. BERNARDO O\\\'HIGGINS 0,San Felipe","COPEC","914.0","Valparaíso","Gasolina 93","Thu Jun 24 14:49:24 PET 2021"
"false","","RUTA 68, PLACILLA KM 105,Valparaíso","COPEC","915.0","Valparaíso","Gasolina 93","Thu Jun 24 10:02:29 PET 2021"
"false","","AV. EL SAUCE 311,Valparaíso","Sin Bandera","915.0","Valparaíso","Gasolina 93","Thu Jun 24 13:55:59 PET 2021"
"false","","Ruta 68 1150,Valparaíso","PETROBRAS","915.0","Valparaíso","Gasolina 93","Thu Jun 24 14:43:57 PET 2021"
"false","","Ruta 68 Km 98,1,Placilla 1502,Valparaíso","SHELL","915.0","Valparaíso","Gasolina 93","Thu Jun 24 10:13:21 PET 2021"
"false","","Av Curauma Norte 0,Valparaíso","SHELL","915.0","Valparaíso","Gasolina 93","Thu Jun 24 10:12:52 PET 2021"
"false","","RUTA F-30-E 0,Puchuncaví","COPEC","915.0","Valparaíso","Gasolina 93","Thu Jun 24 15:56:09 PET 2021"
"false","","Latorre 16, Ruta Costera 0,Puchuncaví","SHELL","915.0","Valparaíso","Gasolina 93","Thu Jun 24 15:29:08 PET 2021"
